,Nota_media_curso,Nota_media_selec,Val_profe,Val_compañeros,Val_propia,Val_padres,Val_direct,Eval_Alumno
1118,5.23,6.24,6.38,8.21,8.87,6.79,8.42,No Muy Buena
1119,7.9,8.6,4.7,7.85,7.56,8.28,6.16,Buena
1120,9.6,9.76,6.94,8.2,8.19,5.98,9.25,Perfecta
1121,4.57,4.75,3.78,9.01,6.43,6.1,5.17,Mala
1122,9.24,9.44,5.73,9.25,7.98,8.41,8.38,Muy Buena
1123,4.94,6.550000000000001,7.83,9.93,8.74,5.97,8.26,Buena
1124,8.01,8.209999999999999,3.28,9.91,9.96,7.4,6.47,Buena
1125,4.07,5.33,3.45,9.09,8.96,7.94,6.26,Mala
1126,4.56,5.709999999999999,5.73,9.45,7.17,5.57,6.69,No Muy Mala
1127,3.14,4.12,8.93,8.79,6.23,6.37,5.24,No Muy Mala
1128,5.51,6.06,8.59,7.94,8.13,9.58,7.32,Buena
1129,5.24,5.62,6.75,8.04,8.52,5.78,9.17,No Muy Buena
1130,6.28,7.21,8.36,7.62,7.34,8.76,5.99,Buena
1131,6.45,7.16,3.9,9.43,7.5,7.48,8.71,No Muy Buena
1132,4.76,5.31,8.68,7.8,9.58,7.55,5.5,No Muy Buena
1133,4.91,5.1000000000000005,8.59,8.54,7.92,8.49,5.38,No Muy Buena
1134,4.43,4.64,3.85,9.54,7.5,5.96,5.37,Mala
1135,5.36,6.78,6.6,7.21,6.88,6.21,4.37,No Muy Mala
1136,8.09,9.44,7.11,7.78,7.36,8.11,4.94,Muy Buena
1137,6.07,6.12,4.97,7.21,6.6,7.26,5.92,No Muy Mala
1138,4.29,5.5600000000000005,9.01,7.19,7.12,5.74,9.15,No Muy Buena
1139,8.34,8.65,7.71,9.07,8.02,7.08,7.53,Muy Buena
1140,3.73,4.58,6.17,9.64,9.42,7.78,5.43,No Muy Mala
1141,8.62,9.299999999999999,9.3,9.68,7.97,6.23,5.36,Perfecta
1142,8.94,9.34,7.0,8.24,9.54,8.1,8.66,Muy Buena
1143,4.01,5.47,8.86,7.34,8.78,8.53,5.21,No Muy Buena
1144,6.97,8.56,4.28,7.87,9.92,8.82,4.72,No Muy Buena
1145,8.09,9.39,8.0,7.46,9.31,7.69,4.87,Muy Buena
1146,6.38,7.91,6.45,8.14,7.85,8.41,6.72,Buena
1147,8.47,9.0,8.05,8.01,8.58,8.48,9.66,Muy Buena
1148,9.38,10.58,9.46,7.82,8.13,8.61,8.93,Perfecta
1149,6.87,8.25,5.32,7.28,6.47,8.14,5.92,No Muy Buena
1150,5.81,6.8999999999999995,7.31,9.97,9.71,8.99,4.89,Buena
1151,6.39,7.52,3.64,8.21,6.92,8.04,6.58,No Muy Mala
1152,9.41,10.290000000000001,8.49,7.29,9.79,8.04,7.58,Perfecta
1153,8.41,9.38,7.22,7.2,6.35,5.65,5.8,Muy Buena
1154,6.15,7.2,6.29,9.67,8.22,8.89,7.94,Buena
1155,7.33,7.48,3.22,9.07,7.28,6.49,5.08,No Muy Buena
1156,8.87,9.719999999999999,8.89,8.66,8.47,5.87,6.87,Perfecta
1157,6.14,6.77,7.32,8.1,7.78,7.65,4.75,No Muy Buena
1158,4.14,4.859999999999999,9.36,7.88,7.75,6.98,8.48,No Muy Buena
1159,6.73,6.98,4.58,7.12,9.52,7.92,8.47,No Muy Buena
1160,6.66,7.07,6.2,8.33,9.4,8.29,5.87,Buena
1161,8.36,10.01,7.68,7.76,6.63,6.83,4.86,Muy Buena
1162,3.75,5.17,5.48,8.82,8.07,7.75,7.3,Mala
1163,4.68,4.79,7.76,7.87,6.93,5.64,6.85,No Muy Mala
1164,7.83,8.27,4.21,7.87,8.39,6.96,5.91,Buena
1165,4.83,5.36,8.49,8.26,7.61,6.26,7.62,No Muy Buena
1166,5.27,6.31,6.69,9.29,8.7,6.29,6.23,No Muy Buena
1167,5.62,6.140000000000001,7.2,9.84,7.62,9.69,6.83,Buena
1168,5.51,6.39,5.04,9.65,7.09,8.34,7.89,No Muy Buena
1169,8.56,10.22,7.9,9.22,6.98,8.04,8.49,Perfecta
1170,8.37,9.53,5.67,9.38,7.97,6.9,9.29,Muy Buena
1171,8.45,8.75,4.79,8.49,7.34,6.84,5.89,Buena
1172,9.23,10.68,7.07,9.13,7.84,7.71,4.28,Muy Buena
1173,6.15,7.630000000000001,7.52,9.31,8.23,5.96,4.94,Buena
1174,5.67,6.15,4.15,8.6,8.57,8.32,7.6,No Muy Mala
1175,7.01,8.23,8.18,8.52,7.25,9.67,7.34,Muy Buena
1176,3.84,5.02,6.32,8.46,8.58,8.56,7.36,No Muy Mala
1177,4.7,6.15,4.99,7.15,7.73,6.55,8.05,No Muy Mala
1178,6.95,7.3,4.65,7.98,6.83,6.76,6.15,No Muy Buena
1179,6.85,7.2299999999999995,7.22,9.96,7.22,9.26,5.78,Buena
1180,4.61,6.24,5.94,7.72,7.26,7.66,6.17,No Muy Mala
1181,4.61,5.19,8.06,9.93,6.21,8.28,9.48,No Muy Buena
1182,9.99,11.030000000000001,6.77,7.33,7.96,6.24,4.36,Muy Buena
1183,3.82,5.4799999999999995,4.39,7.41,8.94,9.18,5.37,Mala
1184,8.59,10.12,7.35,9.92,8.66,8.42,4.3,Muy Buena
1185,4.35,5.869999999999999,6.09,9.4,6.89,9.34,6.87,No Muy Mala
1186,5.91,7.21,4.96,8.69,9.24,6.66,9.5,No Muy Buena
1187,7.98,9.13,7.79,7.59,8.41,7.16,6.44,Muy Buena
1188,5.15,5.710000000000001,3.76,9.44,6.81,5.84,6.32,No Muy Mala
1189,8.94,10.129999999999999,5.33,7.47,9.17,8.51,8.66,Muy Buena
1190,3.39,4.3,3.45,8.66,8.3,8.22,9.46,Mala
1191,5.2,5.38,3.26,8.06,9.13,6.46,8.3,Mala
1192,3.86,4.91,4.95,8.94,7.35,9.44,6.8,Mala
1193,7.06,8.07,4.75,7.13,9.94,9.52,9.51,Buena
1194,7.91,8.07,6.16,9.31,9.36,5.71,5.43,Buena
1195,8.18,8.41,6.0,8.84,8.52,6.48,5.1,Buena
1196,5.35,6.7299999999999995,8.81,9.85,8.94,6.29,5.29,Buena
1197,3.26,3.69,7.34,9.15,6.27,5.63,6.23,Mala
1198,3.16,4.09,4.03,9.15,8.48,7.85,8.64,Mala
1199,7.37,7.91,6.51,7.83,8.45,9.35,7.12,Buena
1200,8.21,8.4,8.49,9.96,8.89,8.15,8.87,Perfecta
1201,6.72,7.67,6.56,8.19,7.0,7.34,5.8,Buena
1202,3.39,3.52,8.81,9.95,9.4,7.69,6.33,No Muy Mala
1203,7.34,7.76,8.14,9.66,9.8,9.56,6.33,Muy Buena
1204,3.92,5.4399999999999995,7.99,7.33,9.43,5.92,5.81,No Muy Mala
1205,4.72,5.2299999999999995,8.47,7.9,8.63,8.23,7.51,No Muy Buena
1206,4.86,5.17,3.5,8.72,7.75,6.63,5.25,Mala
1207,4.81,5.59,6.3,9.69,6.91,9.18,9.56,No Muy Buena
1208,6.25,6.83,3.99,9.28,8.3,6.02,8.27,No Muy Buena
1209,7.1,7.359999999999999,4.45,8.08,6.52,7.29,6.47,No Muy Buena
1210,9.7,10.5,7.43,9.96,9.97,9.66,5.82,Perfecta
1211,8.33,9.88,7.49,9.64,7.9,8.73,5.53,Muy Buena
1212,6.46,7.5,9.18,7.88,9.35,6.34,4.23,Buena
1213,5.36,6.960000000000001,8.64,8.67,7.04,6.52,5.67,Buena
1214,7.33,8.02,5.7,7.92,6.27,6.18,8.22,Buena
1215,6.79,7.6,9.37,8.04,6.6,8.43,5.66,Muy Buena
1216,5.31,6.35,7.77,9.17,9.62,7.41,4.77,No Muy Buena
1217,5.73,6.260000000000001,9.24,7.35,8.85,9.28,5.62,Buena
1218,3.64,4.62,6.69,7.79,6.7,5.95,6.28,Mala
1219,8.27,8.65,5.97,8.04,7.95,9.52,8.52,Muy Buena
1220,6.58,7.11,6.02,7.24,6.33,9.35,5.33,No Muy Buena
1221,5.07,6.57,9.32,8.46,8.3,7.2,5.93,Buena
1222,4.53,5.69,8.07,9.74,9.73,7.49,5.68,No Muy Buena
1223,7.68,8.35,4.73,8.48,6.5,6.28,9.23,Buena
1224,6.08,6.640000000000001,5.71,9.21,8.34,8.82,8.29,No Muy Buena
1225,4.87,6.43,5.33,9.25,6.37,8.59,4.52,No Muy Mala
1226,9.81,10.21,8.02,7.65,7.18,5.5,8.21,Perfecta
1227,5.3,6.529999999999999,6.58,9.28,9.41,9.03,5.67,No Muy Buena
1228,8.53,8.6,5.8,8.78,7.15,9.0,7.55,Muy Buena
1229,4.27,4.3999999999999995,5.02,7.21,6.44,8.52,4.88,Mala
1230,9.34,10.469999999999999,9.53,9.46,8.35,6.55,6.78,Perfecta
1231,3.32,4.91,3.6,8.05,8.9,6.22,4.77,Mala
1232,4.36,5.3500000000000005,4.96,8.82,9.71,6.53,8.91,No Muy Mala
1233,9.17,10.39,6.61,8.47,7.88,7.65,4.52,Muy Buena
1234,4.81,5.06,8.59,8.8,6.41,7.02,6.87,No Muy Buena
1235,4.08,4.9,7.08,9.34,6.76,6.39,9.27,No Muy Mala
1236,9.98,11.11,4.61,9.23,9.61,7.55,8.63,Perfecta
1237,7.82,8.23,8.23,7.79,9.55,9.21,4.7,Muy Buena
1238,7.34,7.63,8.57,8.3,9.01,9.66,7.21,Muy Buena
1239,3.21,3.76,6.04,7.67,9.79,6.51,6.12,Mala
1240,7.69,9.09,8.57,9.76,9.94,6.06,6.08,Muy Buena
1241,5.1,6.43,3.63,8.98,9.62,8.16,5.0,No Muy Mala
1242,3.89,5.53,9.28,7.64,6.79,5.67,5.89,No Muy Mala
1243,6.14,7.58,6.66,7.17,9.14,9.24,9.6,Buena
1244,4.03,4.430000000000001,7.88,9.71,8.07,9.43,8.59,No Muy Buena
1245,3.32,4.07,7.01,7.46,7.21,9.32,6.41,Mala
1246,6.89,8.01,5.21,8.98,9.08,8.95,4.99,Buena
1247,9.9,9.96,5.88,8.58,8.76,6.95,4.66,Muy Buena
1248,3.75,3.77,5.7,9.77,9.82,6.83,5.79,Mala
1249,6.92,8.24,6.0,8.24,8.18,9.11,7.73,Buena
1250,5.3,5.95,7.73,9.93,8.9,8.95,5.32,No Muy Buena
1251,4.01,5.68,4.49,9.57,9.67,8.72,5.19,Mala
1252,5.62,6.5200000000000005,5.17,8.9,7.51,5.62,6.39,No Muy Mala
1253,9.99,11.370000000000001,7.62,7.45,6.37,7.28,7.01,Perfecta
1254,4.31,4.46,9.54,7.31,9.3,7.12,6.07,No Muy Buena
1255,4.74,5.01,3.95,8.62,7.13,9.34,7.2,Mala
1256,4.24,5.390000000000001,6.9,7.92,7.07,8.1,6.66,No Muy Mala
1257,9.84,11.48,7.92,7.43,7.61,7.42,9.36,Perfecta
1258,4.21,5.65,7.72,7.73,7.89,7.01,7.62,No Muy Mala
1259,8.66,10.09,4.18,9.46,8.63,8.39,4.97,Muy Buena
1260,8.41,9.47,8.58,8.92,7.17,7.86,6.76,Muy Buena
1261,8.9,9.35,8.04,8.74,7.32,6.65,9.08,Perfecta
1262,3.26,4.2299999999999995,4.44,9.94,9.08,7.63,7.14,Mala
1263,6.74,8.24,5.62,8.13,7.39,7.31,8.54,Buena
1264,6.33,7.57,9.24,9.24,6.71,7.0,7.74,Muy Buena
1265,6.93,7.609999999999999,5.41,8.51,7.52,8.92,9.61,Buena
1266,5.21,6.359999999999999,6.07,9.69,9.99,8.93,5.71,No Muy Buena
1267,5.55,7.17,5.69,8.83,9.55,8.19,6.02,No Muy Buena
1268,9.38,10.510000000000002,3.95,7.71,8.59,7.72,8.17,Muy Buena
1269,3.95,5.54,4.31,7.18,9.95,5.55,6.23,Mala
1270,9.95,11.309999999999999,8.31,9.18,6.83,8.24,8.47,Perfecta
1271,6.89,7.56,5.11,9.04,9.36,7.3,9.67,Buena
1272,9.9,10.58,6.44,9.98,7.97,6.06,6.3,Perfecta
1273,7.0,7.46,7.75,7.87,6.99,5.87,7.43,Buena
1274,3.98,5.41,6.16,8.97,9.73,5.63,9.52,No Muy Mala
1275,4.27,5.33,7.25,8.42,7.11,8.11,6.06,No Muy Mala
1276,7.07,7.57,5.91,8.95,8.88,9.56,7.65,Buena
1277,3.49,3.7,5.7,7.94,6.63,7.67,8.5,Mala
1278,3.35,4.0200000000000005,5.14,9.21,8.61,8.28,6.55,Mala
1279,7.01,8.04,7.33,7.91,7.6,6.34,5.48,Buena
1280,5.83,6.84,6.25,8.78,9.92,6.6,8.81,Buena
1281,5.65,7.130000000000001,3.22,7.32,7.44,6.53,7.82,No Muy Mala
1282,6.75,7.95,5.01,8.65,8.7,8.41,8.68,Buena
1283,5.59,6.17,8.36,9.56,9.73,7.56,8.78,Buena
1284,8.72,9.72,4.72,9.63,8.02,8.47,6.16,Muy Buena
1285,4.99,5.01,7.68,8.61,7.18,6.13,7.06,No Muy Buena
1286,3.5,3.7,3.51,8.17,6.76,5.98,4.31,Mala
1287,7.47,8.1,6.21,8.37,8.52,6.73,5.89,Buena
1288,4.05,5.07,3.37,8.9,6.47,8.17,8.9,Mala
1289,7.91,9.45,3.4,9.5,9.57,7.83,7.85,Buena
1290,3.39,3.75,3.71,8.99,9.74,7.72,7.85,Mala
1291,4.22,4.72,7.2,8.54,9.06,8.88,8.28,No Muy Mala
1292,9.89,10.42,3.96,8.08,6.39,5.56,9.64,Muy Buena
1293,3.25,4.4399999999999995,4.73,7.11,9.64,9.55,9.59,Mala
1294,3.31,4.92,6.21,8.28,7.61,7.41,6.31,Mala
1295,8.62,9.139999999999999,8.92,8.34,6.31,7.6,7.58,Perfecta
1296,4.11,4.49,8.77,9.4,6.41,9.3,8.63,No Muy Buena
1297,4.24,5.32,3.96,7.41,9.05,8.39,7.97,Mala
1298,4.4,5.0200000000000005,5.1,7.54,7.24,8.99,7.5,Mala
1299,5.28,5.87,5.99,8.74,6.75,9.36,4.62,No Muy Mala
1300,3.87,5.13,7.5,8.49,6.88,6.71,9.36,No Muy Mala
1301,8.63,8.75,8.37,8.07,7.36,7.28,5.64,Muy Buena
1302,3.21,4.08,6.48,7.51,8.76,7.75,7.67,Mala
1303,8.74,10.39,9.13,9.28,6.48,7.65,6.91,Perfecta
1304,9.16,9.4,8.16,7.99,7.13,9.06,5.65,Muy Buena
1305,7.67,9.17,3.74,9.29,8.94,7.22,5.84,Buena
1306,3.26,4.31,6.85,9.22,9.06,9.12,9.03,No Muy Mala
1307,6.64,6.989999999999999,4.83,9.64,8.61,6.75,6.4,No Muy Buena
1308,8.66,9.28,4.77,7.62,9.09,6.19,6.11,Buena
1309,6.52,7.819999999999999,8.35,7.16,8.59,8.75,6.56,Buena
1310,9.54,9.54,5.63,7.33,7.71,7.96,6.71,Muy Buena
1311,8.4,9.6,7.71,7.13,7.36,8.36,8.49,Muy Buena
1312,6.18,6.35,4.26,8.56,9.85,7.81,5.1,No Muy Mala
1313,8.61,10.19,5.59,8.64,8.59,9.64,7.39,Muy Buena
1314,4.94,6.32,8.21,9.21,8.57,6.65,9.58,Buena
1315,6.11,6.33,9.02,8.53,9.01,7.63,5.04,Buena
1316,8.97,9.92,4.35,8.0,8.95,6.22,6.38,Muy Buena
1317,3.94,4.9399999999999995,9.48,7.25,9.61,5.59,6.45,No Muy Buena
1318,6.48,7.290000000000001,6.18,9.07,7.31,9.0,9.28,Buena
1319,4.61,4.890000000000001,8.22,9.43,8.08,7.06,4.73,No Muy Buena
1320,6.41,6.95,9.62,9.37,6.21,8.41,9.15,Muy Buena
1321,6.26,7.67,5.09,9.19,9.85,6.14,6.92,No Muy Buena
1322,7.99,8.540000000000001,6.44,8.35,9.4,7.98,8.78,Muy Buena
1323,7.31,7.319999999999999,4.6,9.78,9.36,8.36,4.21,No Muy Buena
1324,5.94,5.95,9.15,8.61,9.26,6.51,6.45,Buena
1325,8.53,10.01,6.49,9.53,9.7,8.54,8.38,Muy Buena
1326,4.34,5.6,7.67,9.5,8.65,8.14,4.91,No Muy Buena
1327,9.86,9.86,8.25,7.3,7.19,5.91,4.89,Perfecta
1328,9.37,10.26,5.79,7.46,6.59,7.39,7.24,Muy Buena
1329,9.86,10.53,8.55,7.33,6.3,8.02,4.72,Perfecta
1330,9.64,10.46,6.03,8.18,7.67,5.5,8.0,Muy Buena
1331,4.11,4.61,4.12,7.56,6.48,7.07,7.46,Mala
1332,8.54,8.68,4.14,9.48,8.3,6.21,4.55,Buena
1333,7.5,8.29,7.33,7.33,8.78,8.69,8.34,Muy Buena
1334,4.71,5.95,8.04,8.07,8.5,7.2,7.41,No Muy Buena
1335,6.39,7.6899999999999995,8.74,8.42,7.26,9.48,4.36,Buena
1336,6.42,7.01,3.85,8.74,8.81,5.89,5.3,No Muy Mala
1337,4.29,5.45,5.81,9.97,9.02,9.32,6.9,No Muy Mala
1338,9.83,10.63,8.21,9.04,8.16,8.2,9.17,Perfecta
1339,5.2,5.3500000000000005,6.96,8.02,7.08,9.54,8.18,No Muy Buena
1340,7.76,8.07,4.98,8.21,6.63,6.89,9.01,Buena
1341,7.7,8.08,4.08,9.29,7.98,7.65,8.7,Buena
1342,6.79,7.8100000000000005,6.94,7.13,9.31,8.75,8.53,Buena
1343,6.34,6.55,5.25,9.7,6.74,8.74,6.52,No Muy Buena
1344,5.51,6.9799999999999995,4.9,7.33,9.21,8.8,7.47,No Muy Mala
1345,4.41,4.8,8.89,8.91,6.87,5.89,5.97,No Muy Buena
1346,9.45,9.899999999999999,7.92,9.82,9.41,9.13,8.07,Perfecta
1347,6.65,7.640000000000001,8.2,8.5,9.16,7.7,7.71,Muy Buena
1348,9.83,11.07,3.22,9.5,9.93,6.81,8.0,Muy Buena
1349,9.08,9.4,3.56,8.16,9.32,7.11,5.83,Buena
1350,5.23,6.48,7.15,9.61,6.36,6.11,5.52,No Muy Buena
1351,3.88,5.35,4.43,7.61,7.5,9.35,8.72,Mala
1352,8.53,10.139999999999999,7.05,7.72,6.36,8.97,7.29,Muy Buena
1353,5.47,5.47,5.93,9.72,8.07,5.75,7.83,No Muy Buena
1354,6.94,7.11,4.22,9.23,9.58,7.19,9.06,Buena
1355,8.26,9.4,4.94,8.0,8.27,7.42,6.38,Buena
1356,7.09,8.01,6.8,9.35,9.07,8.28,6.01,Buena
1357,8.84,9.36,3.97,8.61,8.92,7.19,8.75,Muy Buena
1358,9.94,11.45,7.29,8.16,9.72,8.62,8.52,Perfecta
1359,6.68,8.28,3.33,9.91,9.36,6.0,4.95,No Muy Buena
1360,9.38,10.72,5.27,9.96,9.39,5.87,5.33,Muy Buena
1361,4.93,5.8,3.63,9.99,8.11,8.63,5.66,No Muy Mala
1362,9.97,10.21,7.48,9.88,7.92,6.3,8.98,Perfecta
1363,6.61,8.21,4.04,9.67,7.5,6.78,4.61,No Muy Buena
1364,9.73,10.25,6.78,9.01,7.22,8.9,9.41,Perfecta
1365,4.19,4.720000000000001,7.62,9.1,9.03,6.68,9.27,No Muy Buena
1366,3.66,4.18,8.2,7.63,6.31,7.78,8.12,No Muy Mala
1367,6.25,7.14,8.64,7.7,9.29,6.07,8.11,Buena
1368,4.3,5.75,4.25,7.38,7.37,8.58,8.71,Mala
1369,8.06,8.75,9.05,8.66,8.07,9.28,6.37,Muy Buena
1370,6.52,6.67,6.37,8.8,7.1,8.65,4.52,No Muy Buena
1371,7.82,9.440000000000001,9.1,9.6,6.6,5.76,4.45,Muy Buena
1372,8.85,10.19,7.56,9.99,8.06,7.99,6.6,Perfecta
1373,3.96,4.12,9.4,7.43,7.05,5.53,7.31,No Muy Mala
1374,7.64,8.49,5.55,9.54,6.58,5.98,4.73,Buena
1375,5.22,5.45,9.08,9.92,9.36,6.82,7.69,Buena
1376,5.6,6.8,6.41,9.07,6.25,9.4,7.0,No Muy Buena
1377,6.36,6.36,5.8,7.3,6.63,5.97,8.13,No Muy Buena
1378,6.07,6.33,4.06,8.21,6.32,6.04,5.18,No Muy Mala
1379,9.09,10.629999999999999,8.82,9.42,9.58,8.97,6.88,Perfecta
1380,9.59,10.73,8.87,9.28,6.21,9.6,7.09,Perfecta
1381,6.44,7.32,5.78,7.42,9.14,5.8,5.96,No Muy Buena
1382,3.51,3.6799999999999997,6.08,7.53,9.19,9.24,6.52,Mala
1383,5.29,5.31,8.1,9.97,6.71,7.1,5.47,No Muy Buena
1384,6.1,6.89,8.89,7.62,8.34,6.65,8.81,Buena
1385,7.5,7.99,8.44,9.99,9.1,6.98,5.37,Muy Buena
1386,4.86,5.880000000000001,5.25,9.55,6.78,8.15,5.42,No Muy Mala
1387,7.68,7.85,9.18,7.89,6.99,6.62,8.7,Muy Buena
1388,8.01,9.17,3.48,9.24,8.11,5.66,6.23,Buena
1389,5.63,6.359999999999999,3.56,7.32,9.02,5.78,6.28,No Muy Mala
1390,8.96,9.91,6.1,8.01,7.85,7.8,9.45,Muy Buena
1391,3.68,3.97,3.86,8.85,7.4,9.08,4.9,Mala
1392,4.83,4.86,5.33,9.59,8.04,6.37,5.64,No Muy Mala
1393,5.81,6.02,7.52,8.96,9.6,8.83,6.35,Buena
1394,5.02,6.4399999999999995,4.1,7.76,9.32,7.67,4.49,No Muy Mala
1395,7.48,8.22,9.1,9.12,9.57,7.75,9.35,Muy Buena
1396,4.33,4.38,3.61,9.8,9.2,8.96,7.65,Mala
1397,8.73,10.07,3.97,8.82,9.35,6.36,7.52,Muy Buena
1398,8.08,9.14,4.07,8.67,7.54,7.79,8.15,Buena
1399,7.09,7.47,5.0,7.8,8.72,8.16,6.41,No Muy Buena
1400,6.23,6.430000000000001,7.34,7.41,7.99,8.57,9.49,Buena
1401,4.14,4.199999999999999,9.46,8.37,6.89,6.19,5.68,No Muy Buena
1402,7.61,8.06,8.05,7.67,9.01,8.45,7.49,Muy Buena
1403,7.73,8.58,3.96,8.16,8.41,8.51,5.91,Buena
1404,7.02,8.67,3.86,7.48,9.88,9.13,7.85,No Muy Buena
1405,5.15,5.41,3.91,8.31,7.74,5.84,8.37,No Muy Mala
1406,6.95,8.07,5.45,8.73,6.71,8.51,4.23,No Muy Buena
1407,9.65,11.200000000000001,3.63,8.62,7.64,5.57,5.87,Muy Buena
1408,3.67,5.1899999999999995,7.5,8.77,9.26,6.97,5.23,No Muy Mala
1409,3.47,4.15,3.56,8.01,7.94,7.45,6.15,Mala
1410,8.68,9.58,6.65,9.26,6.64,7.86,7.37,Muy Buena
1411,8.77,10.379999999999999,3.52,8.56,7.16,6.41,7.22,Buena
1412,8.3,9.920000000000002,8.1,7.87,8.71,8.08,9.63,Perfecta
1413,6.77,7.9799999999999995,8.34,7.6,9.83,9.0,5.1,Muy Buena
1414,3.95,4.49,4.37,7.18,7.88,7.19,8.86,Mala
1415,6.67,7.26,6.68,9.98,8.06,8.86,4.91,Buena
1416,5.09,5.3999999999999995,5.5,9.18,6.96,8.99,9.46,No Muy Mala
1417,7.11,8.07,7.4,8.0,8.35,8.66,7.32,Muy Buena
1418,5.59,7.17,3.52,9.29,9.22,7.86,8.87,No Muy Mala
1419,3.76,4.82,7.0,9.71,7.64,6.62,6.3,No Muy Mala
1420,6.6,7.199999999999999,6.59,7.5,6.88,8.68,5.07,No Muy Buena
1421,6.78,8.38,6.22,7.44,8.63,6.1,6.75,Buena
1422,6.62,7.41,4.01,9.51,7.11,8.42,5.29,No Muy Buena
1423,7.81,8.03,4.77,8.46,7.99,5.82,9.05,Buena
1424,9.53,10.92,6.17,9.35,9.3,8.7,9.32,Perfecta
1425,3.34,3.8499999999999996,7.38,8.88,8.11,5.75,7.07,No Muy Mala
1426,4.52,4.68,4.48,9.31,7.23,7.43,5.7,Mala
1427,7.61,8.27,5.81,8.74,8.07,6.75,6.43,Buena
1428,6.48,8.0,8.73,8.87,6.72,9.03,9.47,Muy Buena
1429,7.77,8.67,8.08,7.75,7.79,9.33,5.26,Muy Buena
1430,5.99,7.54,9.28,9.38,7.44,6.72,6.6,Muy Buena
1431,6.73,7.540000000000001,3.29,9.52,9.82,6.64,4.5,No Muy Buena
1432,8.91,10.52,3.21,8.25,9.82,9.24,9.03,Muy Buena
1433,9.77,11.34,7.45,9.62,9.95,6.72,8.25,Perfecta
1434,5.78,6.93,9.43,8.68,8.0,8.12,4.31,Buena
1435,4.37,4.73,5.76,8.07,6.81,8.59,6.39,No Muy Mala
1436,3.89,4.57,7.28,7.68,6.49,6.22,5.83,No Muy Mala
1437,7.83,7.91,9.6,7.13,6.84,6.89,6.0,Muy Buena
1438,3.18,4.640000000000001,4.53,8.13,6.97,8.31,7.2,Mala
1439,4.99,6.57,9.29,8.23,9.37,9.3,4.64,Buena
1440,9.48,9.83,6.25,9.49,9.26,7.97,8.64,Perfecta
1441,6.12,6.33,4.12,7.57,6.38,7.91,9.5,No Muy Mala
1442,8.33,9.84,9.03,7.82,6.77,8.34,6.88,Perfecta
1443,7.78,8.96,3.66,8.63,9.08,9.09,5.74,Buena
1444,7.82,7.87,6.81,8.82,9.14,5.9,5.6,Muy Buena
1445,5.41,6.26,7.03,8.26,8.77,7.46,4.36,No Muy Buena
1446,4.97,4.989999999999999,6.13,8.4,7.17,6.71,4.77,No Muy Mala
1447,8.43,8.719999999999999,8.77,7.3,9.05,7.66,5.27,Muy Buena
1448,6.14,6.699999999999999,7.52,7.23,8.5,7.8,9.04,Buena
1449,4.33,4.8100000000000005,8.53,7.67,9.84,8.51,7.39,No Muy Buena
1450,4.78,5.050000000000001,6.29,9.88,9.94,5.68,7.11,No Muy Mala
1451,5.94,7.510000000000001,4.74,8.3,7.14,6.5,4.48,No Muy Mala
1452,3.9,4.66,5.4,7.96,8.97,7.58,9.05,No Muy Mala
1453,6.99,8.19,7.47,8.11,8.12,5.52,6.36,Buena
1454,8.72,9.49,4.75,8.66,9.24,8.55,6.81,Muy Buena
1455,3.98,4.8,4.35,9.57,6.39,6.67,9.26,Mala
1456,5.28,5.470000000000001,5.91,9.28,8.74,8.57,4.36,No Muy Mala
1457,3.89,4.41,8.89,7.84,9.8,6.14,5.86,No Muy Mala
1458,6.98,8.05,9.01,8.16,6.83,5.73,5.5,Muy Buena
1459,5.91,7.46,3.37,8.39,8.34,6.66,8.21,No Muy Mala
1460,7.27,8.959999999999999,7.48,7.32,6.61,7.56,5.27,Buena
1461,9.41,9.620000000000001,6.44,8.19,6.78,8.67,4.47,Muy Buena
1462,6.14,7.09,9.12,9.39,7.77,7.62,9.23,Muy Buena
1463,5.79,6.77,8.87,8.94,9.84,7.49,9.03,Muy Buena
1464,4.83,5.21,4.14,8.95,6.5,9.2,5.68,Mala
1465,5.75,7.11,8.11,8.84,8.87,5.85,4.75,Buena
1466,6.86,7.23,6.45,9.84,6.4,6.32,8.23,Buena
1467,4.6,5.6899999999999995,5.59,9.68,6.68,9.24,9.28,No Muy Mala
1468,5.57,5.8500000000000005,3.24,9.28,7.58,6.67,5.23,No Muy Mala
1469,8.0,9.47,5.59,7.33,8.42,6.47,7.5,Buena
1470,5.26,6.92,3.95,9.54,6.85,9.19,9.63,No Muy Mala
1471,7.23,8.36,4.49,8.06,8.92,5.73,9.69,Buena
1472,3.26,4.359999999999999,6.62,9.01,7.41,7.28,5.34,Mala
1473,6.56,6.68,3.28,7.86,8.71,5.59,7.04,No Muy Mala
1474,9.07,10.66,6.58,9.21,6.28,5.78,8.85,Muy Buena
1475,7.35,7.529999999999999,5.43,9.83,7.06,6.67,5.57,Buena
1476,3.57,4.75,4.44,7.69,7.36,8.51,7.92,Mala
1477,7.14,7.859999999999999,4.01,7.62,6.32,7.79,9.13,No Muy Buena
1478,3.54,4.27,8.97,8.33,8.33,6.82,9.6,No Muy Buena
1479,5.18,5.96,9.67,8.68,8.96,7.03,6.33,Buena
1480,5.29,5.5600000000000005,9.56,8.17,7.29,8.5,7.54,Buena
1481,8.39,9.08,3.9,9.61,6.68,9.29,9.56,Muy Buena
